customerID,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Snapshot_Date
4361-BKAXE,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.5,4298.45,2024-04-01
9845-PEEKO,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.2,4431.950000000001,2024-04-01
0455-XFASS,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,61.09999999999998,2024-04-01
0301-KOBTQ,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,574.3500000000001,2024-04-01
1751-NCDLI,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,4367.199999999999,2024-04-01
9878-TNQGW,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.95,9.25,2024-04-01
9170-ARBTB,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,973.2,2024-04-01
4441-NIHPT,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,791.7500000000001,2024-04-01
8999-BOHSE,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.7,868.3,2024-04-01
7241-AJHFS,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.65,2591.1,2024-04-01
7029-RPUAV,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.45,1421.55,2024-04-01
4546-FOKWR,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.75,979.85,2024-04-01
9036-CSKBW,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.45,5466.0,2024-04-01
5832-TRLPB,27,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.35,2093.2000000000003,2024-04-01
8590-YFFQO,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.95,4393.35,2024-04-01
8659-IOOPU,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,100.45,6958.8,2024-04-01
1338-CECEE,39,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),68.5,2702.95,2024-04-01
4646-QZXTF,5,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.25,417.6,2024-04-01
4607-CHPCA,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.4,1997.8,2024-04-01
9742-XOKTS,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.55,5859.45,2024-04-01
6921-OZMFH,3,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.7,148.0,2024-04-01
9578-FOMUK,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.8,274.54999999999995,2024-04-01
4712-UYOOI,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,377.65,2024-04-01
8824-RWFXJ,1,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.15,55.85,2024-04-01
7722-CVFXN,52,Yes,Yes,Unknown,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.2,5427.450000000001,2024-04-01
8717-VCTXJ,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.55,800.3000000000001,2024-04-01
7363-QTBIW,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.75,609.6,2024-04-01
4159-NAAIX,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.45,6058.1,2024-04-01
0971-QIFJK,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1593.3,2024-04-01
9397-TZSHA,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.6,1628.85,2024-04-01
3391-JSQEW,38,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,1958.2,2024-04-01
0343-QLUZP,58,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.6,2345.3,2024-04-01
9763-PDTKK,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.4,198.39999999999995,2024-04-01
2176-LVPNX,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.85,6113.749999999999,2024-04-01
7627-JKIAZ,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.95,2681.7500000000005,2024-04-01
3312-UUMZW,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.85,2948.2000000000003,2024-04-01
1271-UODNO,37,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),53.85,2093.0,2024-04-01
8461-EFQYM,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.25,865.9,2024-04-01
6900-RBKER,50,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.45,4398.85,2024-04-01
6891-JPYFF,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,4787.0,2024-04-01
1459-QNFQT,68,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4025.8,2024-04-01
1047-NNCBF,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,1352.45,2024-04-01
3696-XRIEN,48,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4014.1,2024-04-01
4081-DYXAV,17,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),44.85,803.8499999999999,2024-04-01
0074-HDKDG,23,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1487.8000000000002,2024-04-01
8791-GFXLZ,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.05,494.95,2024-04-01
8111-SLLHI,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.65,4073.500000000001,2024-04-01
0927-LCSMG,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,74.65,395.25,2024-04-01
9330-DHBFL,21,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,66.25,1401.3,2024-04-01
0098-BOWSO,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.4,491.0,2024-04-01
3452-ABWRL,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.05,3693.5,2024-04-01
5859-HZYLF,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.15,477.4500000000001,2024-04-01
8257-RZAHR,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.7,811.5999999999999,2024-04-01
5293-WXJAK,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.05,925.5500000000002,2024-04-01
3156-QLHBO,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,9.85,2024-04-01
2208-NQBCT,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.95,1906.15,2024-04-01
1779-PWPMG,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.65,8104.6500000000015,2024-04-01
6621-NRZAK,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,1169.25,2024-04-01
0831-JNISG,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.8,1356.65,2024-04-01
0774-IFUVM,9,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.15,593.0500000000001,2024-04-01
3082-WQRVY,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,189.35,2024-04-01
9553-DLCLU,11,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.95,983.85,2024-04-01
1641-BYBTK,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,57.94999999999999,2024-04-01
2460-NGXBJ,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,624.8999999999999,2024-04-01
2446-ZKVAF,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.8,961.0500000000002,2024-04-01
3522-CDKHF,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.5,2173.7,2024-04-01
1430-SFQSA,27,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,35.6,1001.4,2024-04-01
0411-EZJZE,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.25,50.0,2024-04-01
7851-WZEKY,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,6.599999999999994,2024-04-01
8844-TONUD,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.65,969.5499999999998,2024-04-01
8807-ARQET,39,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.35,1597.15,2024-04-01
4320-QMLLA,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,54.85,260.69999999999993,2024-04-01
8777-PVYGU,50,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,64.3,3281.9999999999995,2024-04-01
8292-ITGYJ,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1089.4999999999998,2024-04-01
6870-ZWMNX,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.1,5112.049999999999,2024-04-01
0621-CXBKL,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.7,968.3,2024-04-01
5268-DSMNQ,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.95,5740.650000000001,2024-04-01
5334-JLAXU,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.1,5287.699999999999,2024-04-01
4086-YQSNZ,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.4,63.25,2024-04-01
6242-MBHPK,21,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2135.8500000000004,2024-04-01
9359-UGBTK,65,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.35,4846.799999999999,2024-04-01
0135-NMXAP,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.75,872.9000000000001,2024-04-01
4782-OSFXZ,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.7,5665.8,2024-04-01
6479-OAUSD,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,471.00000000000006,2024-04-01
7129-ACFOG,3,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.8,176.34999999999997,2024-04-01
4189-NAKJS,24,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.55,1192.3000000000002,2024-04-01
1282-IHQAC,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.05,2923.55,2024-04-01
9127-FHJBZ,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.0,7865.15,2024-04-01
6270-OMFIW,58,Yes,Unknown,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.4,5421.450000000001,2024-04-01
1641-RQDAY,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.4,3016.85,2024-04-01
6994-ORCWG,12,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,664.7,2024-04-01
1346-UFHAX,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,869.3499999999999,2024-04-01
3992-YWPKO,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.9,449.6500000000001,2024-04-01
2933-XEUJM,44,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.2,3435.4000000000005,2024-04-01
0125-LZQXK,13,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1351.2500000000002,2024-04-01
5461-QKNTN,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.3,3764.55,2024-04-01
4835-YSJMR,37,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.8,1871.55,2024-04-01
8399-YNDCH,19,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.05,1116.0500000000002,2024-04-01
3164-YAXFY,55,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.75,3088.5,2024-04-01
0887-WBJVH,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,93.45,4685.3,2024-04-01
4660-IRIBM,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9,1324.6999999999998,2024-04-01
7670-ZBPOQ,56,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.05,3356.65,2024-04-01
8089-UZWLX,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7205.45,2024-04-01
0080-OROZO,33,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3333.5,2024-04-01
3916-NRPAP,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,85.35000000000001,2024-04-01
6807-SIWJI,36,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3677.55,2024-04-01
8221-HVAYI,33,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),69.15,2351.85,2024-04-01
1579-KLYDT,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.45,412.55000000000007,2024-04-01
5232-NXPAY,45,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.45,3361.4000000000005,2024-04-01
8967-SZQAS,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.45,664.55,2024-04-01
4468-KAZHE,18,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.0,1139.35,2024-04-01
0455-ENTCR,64,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,85.25,5367.85,2024-04-01
8944-AILEF,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,301.95000000000005,2024-04-01
5542-NKVRU,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.75,802.95,2024-04-01
7126-RBHSD,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,78.9,1191.15,2024-04-01
5370-IIVVL,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3569.0,2024-04-01
6789-HJBWG,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,512.85,2024-04-01
3927-NLNRY,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4679.45,2024-04-01
9087-EYCPR,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1455.05,2024-04-01
6791-YBNAK,16,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,416.75,2024-04-01
6077-BDPXA,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,53.89999999999998,2024-04-01
0013-MHZWF,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,432.6500000000001,2024-04-01
8268-YDIXR,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.15,5067.650000000001,2024-04-01
9824-BEMCV,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,1011.65,2024-04-01
1373-ORVIZ,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.35,608.0999999999999,2024-04-01
4291-SHSBH,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,382.25,2024-04-01
6980-IMXXE,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1372.25,2024-04-01
9866-QEVEE,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.0,1360.45,2024-04-01
9897-KXHCM,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.3,89.45,2024-04-01
0040-HALCW,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1049.7999999999995,2024-04-01
0784-GTUUK,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.75,1399.3,2024-04-01
7979-CORPM,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.55,2101.45,2024-04-01
2294-DMMUS,60,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.45,4159.55,2024-04-01
0872-JCPIB,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.75,979.7,2024-04-01
3055-MJDSB,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.6,140.9,2024-04-01
9091-WTUUY,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,69.25,4309.25,2024-04-01
1618-CFHME,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.9,-8.450000000000017,2024-04-01
6581-NQCBA,14,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.95,710.3,2024-04-01
7115-IRDHS,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1780.7499999999998,2024-04-01
8496-DMZUK,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2639.85,2024-04-01
2040-VZIKE,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,4645.65,2024-04-01
9068-VPWQQ,59,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.35,4578.599999999999,2024-04-01
0178-SZBHO,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,87.2,3843.05,2024-04-01
0384-RVBPI,18,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.4,1269.7999999999995,2024-04-01
1689-MRZQR,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.3,2407.7,2024-04-01
1299-AURJA,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1636.5,2024-04-01
4525-VZCZG,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.85,5614.949999999999,2024-04-01
1543-LLLFT,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,98.3,5869.95,2024-04-01
5835-BEQEU,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.95,74.49999999999999,2024-04-01
2788-CJQAQ,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,231.3,2024-04-01
5565-FILXA,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.15,1336.9,2024-04-01
0319-QZTCO,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,51.19999999999999,2024-04-01
2120-SMPEX,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,496.05000000000007,2024-04-01
0096-FCPUF,28,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.5,1759.45,2024-04-01
0668-OGMHD,19,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,28.5,572.35,2024-04-01
2223-KAGMX,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,250.50000000000003,2024-04-01
6507-ZJSUR,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,1936.35,2024-04-01
9408-HRXRK,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.15,4520.6,2024-04-01
5593-SUAOO,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),83.15,1866.75,2024-04-01
7321-PKUYW,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.15,807.6500000000001,2024-04-01
6766-HFKLA,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.2,5537.950000000001,2024-04-01
2026-TGDHM,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.3,364.55,2024-04-01
9220-ZNKJI,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4627.7,2024-04-01
4030-VPZBD,0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.9,-2.75,2024-04-01
2226-ICFDO,70,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.9,5938.950000000001,2024-04-01
0723-VSOBE,43,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,34.2,1528.1999999999998,2024-04-01
5529-GIBVH,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,1005.9,2024-04-01
4187-CINZD,44,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),95.25,4233.7,2024-04-01
9992-UJOEL,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,-7.849999999999994,2024-04-01
4741-WWJQZ,0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.15,34.25,2024-04-01
6625-UTXEW,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.25,509.6,2024-04-01
6818-WOBHJ,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,5948.4,2024-04-01
6244-BESBM,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,6481.3,2024-04-01
1004-NOZNR,54,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,5074.7,2024-04-01
1251-STYSZ,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,143.2,2024-04-01
2612-PHGOX,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),76.1,4666.599999999999,2024-04-01
2408-TZMJL,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.15,6227.750000000001,2024-04-01
8480-PPONV,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55,6927.95,2024-04-01
8780-IHCRN,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.65,1525.1999999999998,2024-04-01
4598-ZADCK,51,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,53.6,2772.0,2024-04-01
1257-SXUXQ,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,47.14999999999999,2024-04-01
9681-KYGYB,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.2,3983.05,2024-04-01
